UTC Time at End of Hour,Demand (MW),Demand (MW) (Adjusted),Net Generation (MW),Total Interchange (MW)
2024-02-29 05:00:00+00:00,72587.0,72587.0,69283.0,-4858.0
2024-02-29 06:00:00+00:00,71109.0,71109.0,69572.0,-3206.0
2024-02-29 07:00:00+00:00,69636.0,69636.0,68898.0,-2572.0
2024-02-29 08:00:00+00:00,68865.0,68865.0,68776.0,-1974.0
2024-02-29 09:00:00+00:00,68641.0,68641.0,68751.0,-1719.0
2024-02-29 10:00:00+00:00,68766.0,68766.0,69133.0,-1431.0
2024-02-29 11:00:00+00:00,69916.0,69916.0,70938.0,-893.0
2024-02-29 12:00:00+00:00,73912.0,73912.0,76228.0,257.0
2024-02-29 13:00:00+00:00,78940.0,78940.0,81132.0,-191.0
2024-02-29 14:00:00+00:00,80141.0,80141.0,82404.0,-95.0
2024-02-29 15:00:00+00:00,78429.0,78429.0,80186.0,-515.0
2024-02-29 16:00:00+00:00,76720.0,76720.0,77940.0,-923.0
2024-02-29 17:00:00+00:00,75102.0,75102.0,75935.0,-1161.0
2024-02-29 18:00:00+00:00,73555.0,73555.0,74862.0,-633.0
2024-02-29 19:00:00+00:00,72160.0,72160.0,73049.0,-1012.0
2024-02-29 20:00:00+00:00,70938.0,70938.0,72106.0,-687.0
2024-02-29 21:00:00+00:00,70050.0,70050.0,71195.0,-924.0
2024-02-29 22:00:00+00:00,69504.0,69504.0,70996.0,-505.0
2024-02-29 23:00:00+00:00,70758.0,70758.0,72993.0,78.0
2024-03-01 00:00:00+00:00,73329.0,73329.0,75928.0,287.0
2024-03-01 01:00:00+00:00,76180.0,76180.0,79802.0,1020.0
2024-03-01 02:00:00+00:00,76352.0,76352.0,79430.0,369.0
2024-03-01 03:00:00+00:00,74887.0,74887.0,78336.0,413.0
2024-03-01 04:00:00+00:00,72904.0,72904.0,75292.0,40.0
2024-03-01 05:00:00+00:00,70319.0,70319.0,72971.0,302.0
2024-03-01 06:00:00+00:00,68288.0,68288.0,71202.0,493.0
2024-03-01 07:00:00+00:00,66772.0,66772.0,69445.0,317.0
2024-03-01 08:00:00+00:00,65909.0,65909.0,68820.0,699.0
2024-03-01 09:00:00+00:00,65586.0,65586.0,68842.0,927.0
2024-03-01 10:00:00+00:00,65883.0,65883.0,68874.0,674.0
2024-03-01 11:00:00+00:00,66886.0,66886.0,70539.0,1477.0
2024-03-01 12:00:00+00:00,70245.0,70245.0,73552.0,786.0
2024-03-01 13:00:00+00:00,74662.0,74662.0,76902.0,-291.0
2024-03-01 14:00:00+00:00,76167.0,76167.0,78580.0,-23.0
2024-03-01 15:00:00+00:00,75427.0,75427.0,77027.0,-669.0
2024-03-01 16:00:00+00:00,74359.0,74359.0,75733.0,-781.0
2024-03-01 17:00:00+00:00,73334.0,73334.0,75257.0,-62.0
2024-03-01 18:00:00+00:00,71829.0,71829.0,74152.0,318.0
2024-03-01 19:00:00+00:00,70844.0,70844.0,73135.0,320.0
2024-03-01 20:00:00+00:00,69754.0,69754.0,72063.0,208.0
2024-03-01 21:00:00+00:00,68587.0,68587.0,71253.0,725.0
2024-03-01 22:00:00+00:00,68032.0,68032.0,70857.0,831.0
2024-03-01 23:00:00+00:00,68443.0,68443.0,71188.0,653.0
2024-03-02 00:00:00+00:00,69721.0,69721.0,71997.0,31.0
2024-03-02 01:00:00+00:00,71223.0,71223.0,72880.0,-549.0
2024-03-02 02:00:00+00:00,71085.0,71085.0,72934.0,-284.0
2024-03-02 03:00:00+00:00,69751.0,69751.0,71468.0,-291.0
2024-03-02 04:00:00+00:00,67582.0,67582.0,69499.0,-70.0
2024-03-02 05:00:00+00:00,65690.0,65690.0,67413.0,-84.0
2024-03-02 06:00:00+00:00,63853.0,63853.0,64661.0,-953.0
2024-03-02 07:00:00+00:00,62470.0,62470.0,62911.0,-1237.0
2024-03-02 08:00:00+00:00,61446.0,61446.0,62259.0,-896.0
2024-03-02 09:00:00+00:00,61010.0,61010.0,61387.0,-1383.0
2024-03-02 10:00:00+00:00,60947.0,60947.0,61047.0,-1546.0
2024-03-02 11:00:00+00:00,61280.0,61280.0,61221.0,-1592.0
2024-03-02 12:00:00+00:00,62479.0,62479.0,62409.0,-1546.0
2024-03-02 13:00:00+00:00,64357.0,64357.0,63982.0,-1782.0
2024-03-02 14:00:00+00:00,65654.0,65654.0,65426.0,-1681.0
2024-03-02 15:00:00+00:00,66128.0,66128.0,65708.0,-1566.0
2024-03-02 16:00:00+00:00,65334.0,65334.0,65154.0,-1206.0
2024-03-02 17:00:00+00:00,64278.0,64278.0,64968.0,-519.0
2024-03-02 18:00:00+00:00,62880.0,62880.0,64473.0,38.0
2024-03-02 19:00:00+00:00,61791.0,61791.0,63762.0,249.0
2024-03-02 20:00:00+00:00,60623.0,60623.0,62260.0,-181.0
2024-03-02 21:00:00+00:00,60166.0,60166.0,61848.0,-186.0
2024-03-02 22:00:00+00:00,60583.0,60583.0,62087.0,-361.0
2024-03-02 23:00:00+00:00,61858.0,61858.0,63923.0,13.0
2024-03-03 00:00:00+00:00,63315.0,63315.0,64998.0,-564.0
2024-03-03 01:00:00+00:00,65248.0,65248.0,66616.0,-968.0
2024-03-03 02:00:00+00:00,65125.0,65125.0,66291.0,-1070.0
2024-03-03 03:00:00+00:00,64055.0,64055.0,65529.0,-751.0
2024-03-03 04:00:00+00:00,62875.0,62875.0,64027.0,-1104.0
2024-03-03 05:00:00+00:00,61227.0,61227.0,62573.0,-797.0
2024-03-03 06:00:00+00:00,59430.0,59430.0,60293.0,-1318.0
2024-03-03 07:00:00+00:00,58355.0,58355.0,58849.0,-1650.0
2024-03-03 08:00:00+00:00,57504.0,57504.0,57503.0,-2320.0
2024-03-03 09:00:00+00:00,56906.0,56906.0,56560.0,-2575.0
2024-03-03 10:00:00+00:00,56544.0,56544.0,55830.0,-2882.0
2024-03-03 11:00:00+00:00,56537.0,56537.0,56253.0,-2370.0
2024-03-03 12:00:00+00:00,57150.0,57150.0,57627.0,-1639.0
2024-03-03 13:00:00+00:00,58527.0,58527.0,59061.0,-1640.0
2024-03-03 14:00:00+00:00,59571.0,59571.0,60220.0,-1540.0
2024-03-03 15:00:00+00:00,60390.0,60390.0,61207.0,-1329.0
2024-03-03 16:00:00+00:00,60569.0,60569.0,61313.0,-1324.0
2024-03-03 17:00:00+00:00,60428.0,60428.0,61222.0,-1355.0
2024-03-03 18:00:00+00:00,60552.0,60552.0,61280.0,-1386.0
2024-03-03 19:00:00+00:00,60684.0,60684.0,61582.0,-1153.0
2024-03-03 20:00:00+00:00,60443.0,60443.0,61129.0,-1433.0
2024-03-03 21:00:00+00:00,60566.0,60566.0,60996.0,-1470.0
2024-03-03 22:00:00+00:00,61296.0,61296.0,62488.0,-890.0
2024-03-03 23:00:00+00:00,62681.0,62681.0,64317.0,-566.0
2024-03-04 00:00:00+00:00,64751.0,64751.0,66037.0,-1044.0
2024-03-04 01:00:00+00:00,66853.0,66853.0,68307.0,-817.0
2024-03-04 02:00:00+00:00,66861.0,66861.0,67538.0,-1537.0
2024-03-04 03:00:00+00:00,65414.0,65414.0,65325.0,-1970.0
2024-03-04 04:00:00+00:00,63215.0,63215.0,62718.0,-2244.0
2024-03-04 05:00:00+00:00,60829.0,60829.0,59641.0,-2863.0
2024-03-04 06:00:00+00:00,58838.0,58838.0,56559.0,-4045.0
2024-03-04 07:00:00+00:00,57371.0,57371.0,54656.0,-4385.0
2024-03-04 08:00:00+00:00,56123.0,56123.0,53549.0,-4180.0
2024-03-04 09:00:00+00:00,55824.0,55824.0,53354.0,-4136.0
2024-03-04 10:00:00+00:00,56310.0,56310.0,53638.0,-4257.0
2024-03-04 11:00:00+00:00,58013.0,58013.0,55922.0,-3543.0
2024-03-04 12:00:00+00:00,61556.0,61556.0,60272.0,-2964.0
2024-03-04 13:00:00+00:00,66253.0,66253.0,64198.0,-3990.0
2024-03-04 14:00:00+00:00,68471.0,68471.0,66412.0,-3816.0
2024-03-04 15:00:00+00:00,69046.0,69046.0,66482.0,-4274.0
2024-03-04 16:00:00+00:00,69385.0,69385.0,66389.0,-4647.0
2024-03-04 17:00:00+00:00,69829.0,69829.0,66481.0,-5109.0
2024-03-04 18:00:00+00:00,70041.0,70041.0,67514.0,-4430.0
2024-03-04 19:00:00+00:00,70285.0,70285.0,67994.0,-4336.0
2024-03-04 20:00:00+00:00,70349.0,70349.0,68568.0,-3655.0
2024-03-04 21:00:00+00:00,69857.0,69857.0,68614.0,-3139.0
2024-03-04 22:00:00+00:00,69401.0,69401.0,67823.0,-3609.0
2024-03-04 23:00:00+00:00,69658.0,69658.0,68460.0,-3132.0
2024-03-05 00:00:00+00:00,70801.0,70801.0,70250.0,-2702.0
2024-03-05 01:00:00+00:00,72537.0,72537.0,71644.0,-2929.0
2024-03-05 02:00:00+00:00,71698.0,71698.0,70615.0,-3244.0
2024-03-05 03:00:00+00:00,69930.0,69930.0,68796.0,-3278.0
2024-03-05 04:00:00+00:00,67042.0,67042.0,65953.0,-3180.0
2024-03-05 05:00:00+00:00,64545.0,64545.0,63790.0,-2740.0
2024-03-05 06:00:00+00:00,62280.0,62280.0,61541.0,-2985.0
2024-03-05 07:00:00+00:00,60342.0,60342.0,59193.0,-3167.0
2024-03-05 08:00:00+00:00,59105.0,59105.0,57551.0,-3530.0
2024-03-05 09:00:00+00:00,58664.0,58664.0,56677.0,-3923.0
2024-03-05 10:00:00+00:00,58795.0,58795.0,56546.0,-3974.0
2024-03-05 11:00:00+00:00,59578.0,59578.0,58397.0,-2806.0
2024-03-05 12:00:00+00:00,62491.0,62491.0,62070.0,-2353.0
2024-03-05 13:00:00+00:00,67014.0,67014.0,66254.0,-2754.0
2024-03-05 14:00:00+00:00,68762.0,68762.0,67240.0,-3462.0
2024-03-05 15:00:00+00:00,69042.0,69042.0,67115.0,-3407.0
2024-03-05 16:00:00+00:00,69175.0,69175.0,67874.0,-2698.0
2024-03-05 17:00:00+00:00,69285.0,69285.0,68153.0,-2506.0
2024-03-05 18:00:00+00:00,69244.0,69244.0,68425.0,-2240.0
2024-03-05 19:00:00+00:00,68941.0,68941.0,67914.0,-2543.0
2024-03-05 20:00:00+00:00,68532.0,68532.0,67346.0,-2675.0
2024-03-05 21:00:00+00:00,67804.0,67804.0,66660.0,-2672.0
2024-03-05 22:00:00+00:00,67587.0,67587.0,67116.0,-2009.0
2024-03-05 23:00:00+00:00,68227.0,68227.0,67358.0,-2485.0
2024-03-06 00:00:00+00:00,69786.0,69786.0,68663.0,-2772.0
2024-03-06 01:00:00+00:00,71713.0,71713.0,70519.0,-2830.0
2024-03-06 02:00:00+00:00,71286.0,71286.0,69992.0,-3049.0
2024-03-06 03:00:00+00:00,69630.0,69630.0,68079.0,-3352.0
2024-03-06 04:00:00+00:00,67033.0,67033.0,65056.0,-3689.0
2024-03-06 05:00:00+00:00,64214.0,64214.0,62118.0,-3547.0
2024-03-06 06:00:00+00:00,62295.0,62295.0,59578.0,-4194.0
2024-03-06 07:00:00+00:00,60539.0,60539.0,58281.0,-3538.0
2024-03-06 08:00:00+00:00,59346.0,59346.0,57350.0,-3371.0
2024-03-06 09:00:00+00:00,59155.0,59155.0,57390.0,-3155.0
2024-03-06 10:00:00+00:00,59299.0,59299.0,57470.0,-3200.0
2024-03-06 11:00:00+00:00,60046.0,60046.0,59140.0,-2367.0
2024-03-06 12:00:00+00:00,63351.0,63351.0,63188.0,-1835.0
2024-03-06 13:00:00+00:00,68054.0,68054.0,67845.0,-2150.0
2024-03-06 14:00:00+00:00,69769.0,69769.0,70571.0,-1169.0
2024-03-06 15:00:00+00:00,69454.0,69454.0,70093.0,-1240.0
2024-03-06 16:00:00+00:00,69105.0,69105.0,70277.0,-596.0
2024-03-06 17:00:00+00:00,68782.0,68782.0,70606.0,-377.0
2024-03-06 18:00:00+00:00,68465.0,68465.0,70199.0,-475.0
2024-03-06 19:00:00+00:00,68635.0,68635.0,70664.0,-26.0
2024-03-06 20:00:00+00:00,68782.0,68782.0,71274.0,341.0
2024-03-06 21:00:00+00:00,68597.0,68597.0,71210.0,572.0
2024-03-06 22:00:00+00:00,68643.0,68643.0,71275.0,447.0
2024-03-06 23:00:00+00:00,69483.0,69483.0,72043.0,163.0
2024-03-07 00:00:00+00:00,70916.0,70916.0,72851.0,-278.0
2024-03-07 01:00:00+00:00,72470.0,72470.0,74530.0,-368.0
2024-03-07 02:00:00+00:00,72119.0,72119.0,74101.0,-417.0
2024-03-07 03:00:00+00:00,70483.0,70483.0,72767.0,-219.0
2024-03-07 04:00:00+00:00,67596.0,67596.0,69316.0,-523.0
2024-03-07 05:00:00+00:00,64831.0,64831.0,65982.0,-751.0
2024-03-07 06:00:00+00:00,62648.0,62648.0,63811.0,-758.0
2024-03-07 07:00:00+00:00,61264.0,61264.0,61882.0,-1004.0
2024-03-07 08:00:00+00:00,60265.0,60265.0,60635.0,-1231.0
2024-03-07 09:00:00+00:00,59558.0,59558.0,59600.0,-1546.0
2024-03-07 10:00:00+00:00,59117.0,59117.0,58619.0,-2039.0
2024-03-07 11:00:00+00:00,60346.0,60346.0,60351.0,-1558.0
2024-03-07 12:00:00+00:00,64130.0,64130.0,64127.0,-1806.0
2024-03-07 13:00:00+00:00,68638.0,68638.0,68240.0,-2249.0
2024-03-07 14:00:00+00:00,70444.0,70444.0,69283.0,-3101.0
2024-03-07 15:00:00+00:00,70862.0,70862.0,68689.0,-3812.0
2024-03-07 16:00:00+00:00,70853.0,70853.0,68842.0,-3565.0
2024-03-07 17:00:00+00:00,70552.0,70552.0,68502.0,-3612.0
2024-03-07 18:00:00+00:00,70160.0,70160.0,68543.0,-3098.0
2024-03-07 19:00:00+00:00,70065.0,70065.0,68632.0,-2894.0
2024-03-07 20:00:00+00:00,69993.0,69993.0,68545.0,-3092.0
2024-03-07 21:00:00+00:00,69453.0,69453.0,67785.0,-3280.0
2024-03-07 22:00:00+00:00,68913.0,68913.0,67711.0,-3005.0
2024-03-07 23:00:00+00:00,69327.0,69327.0,68737.0,-2518.0
2024-03-08 00:00:00+00:00,70532.0,70532.0,70551.0,-1945.0
2024-03-08 01:00:00+00:00,72148.0,72148.0,71926.0,-2359.0
2024-03-08 02:00:00+00:00,71860.0,71860.0,71736.0,-2073.0
2024-03-08 03:00:00+00:00,70276.0,70276.0,70715.0,-1648.0
2024-03-08 04:00:00+00:00,67659.0,67659.0,68154.0,-1521.0
2024-03-08 05:00:00+00:00,65239.0,65239.0,65623.0,-1756.0
2024-03-08 06:00:00+00:00,63083.0,63083.0,63640.0,-1452.0
2024-03-08 07:00:00+00:00,61221.0,61221.0,61575.0,-1610.0
2024-03-08 08:00:00+00:00,60032.0,60032.0,60126.0,-1907.0
2024-03-08 09:00:00+00:00,59521.0,59521.0,59078.0,-2395.0
2024-03-08 10:00:00+00:00,59586.0,59586.0,59606.0,-2014.0
2024-03-08 11:00:00+00:00,60426.0,60426.0,60770.0,-1722.0
2024-03-08 12:00:00+00:00,63450.0,63450.0,63990.0,-1662.0
2024-03-08 13:00:00+00:00,67839.0,67839.0,68903.0,-1247.0
2024-03-08 14:00:00+00:00,70065.0,70065.0,69917.0,-2598.0
2024-03-08 15:00:00+00:00,70823.0,70823.0,70454.0,-2733.0
2024-03-08 16:00:00+00:00,71408.0,71408.0,71102.0,-2577.0
2024-03-08 17:00:00+00:00,71460.0,71460.0,70908.0,-2684.0
2024-03-08 18:00:00+00:00,71175.0,71175.0,70309.0,-2853.0
2024-03-08 19:00:00+00:00,70840.0,70840.0,70224.0,-2614.0
2024-03-08 20:00:00+00:00,70386.0,70386.0,69722.0,-2851.0
2024-03-08 21:00:00+00:00,69534.0,69534.0,68773.0,-2759.0
2024-03-08 22:00:00+00:00,68845.0,68845.0,69119.0,-1786.0
2024-03-08 23:00:00+00:00,69003.0,69003.0,69903.0,-1383.0
2024-03-09 00:00:00+00:00,69774.0,69774.0,70595.0,-1337.0
2024-03-09 01:00:00+00:00,70526.0,70526.0,71244.0,-1468.0
2024-03-09 02:00:00+00:00,69975.0,69975.0,70301.0,-1623.0
2024-03-09 03:00:00+00:00,68381.0,68381.0,69393.0,-1056.0
2024-03-09 04:00:00+00:00,66389.0,66389.0,66651.0,-1691.0
2024-03-09 05:00:00+00:00,64439.0,64439.0,64413.0,-1781.0
2024-03-09 06:00:00+00:00,62437.0,62437.0,61788.0,-2503.0
2024-03-09 07:00:00+00:00,60709.0,60709.0,59409.0,-2973.0
2024-03-09 08:00:00+00:00,59451.0,59451.0,58164.0,-2876.0
2024-03-09 09:00:00+00:00,58809.0,58809.0,57099.0,-3331.0
2024-03-09 10:00:00+00:00,58709.0,58709.0,56991.0,-3301.0
2024-03-09 11:00:00+00:00,58893.0,58893.0,57372.0,-3084.0
2024-03-09 12:00:00+00:00,59830.0,59830.0,59151.0,-2143.0
2024-03-09 13:00:00+00:00,61550.0,61550.0,61501.0,-1497.0
2024-03-09 14:00:00+00:00,63339.0,63339.0,63543.0,-1422.0
2024-03-09 15:00:00+00:00,64795.0,64795.0,65716.0,-723.0
2024-03-09 16:00:00+00:00,65415.0,65415.0,66700.0,-200.0
2024-03-09 17:00:00+00:00,65209.0,65209.0,67258.0,359.0
2024-03-09 18:00:00+00:00,64766.0,64766.0,66705.0,151.0
2024-03-09 19:00:00+00:00,63832.0,63832.0,64779.0,-829.0
2024-03-09 20:00:00+00:00,63001.0,63001.0,64037.0,-764.0
2024-03-09 21:00:00+00:00,62228.0,62228.0,62964.0,-1075.0
2024-03-09 22:00:00+00:00,62241.0,62241.0,62866.0,-1114.0
2024-03-09 23:00:00+00:00,63161.0,63161.0,64663.0,-314.0
2024-03-10 00:00:00+00:00,64916.0,64916.0,66114.0,-648.0
2024-03-10 01:00:00+00:00,67462.0,67462.0,68329.0,-789.0
2024-03-10 02:00:00+00:00,67982.0,67982.0,68698.0,-904.0
2024-03-10 03:00:00+00:00,67042.0,67042.0,66949.0,-1764.0
2024-03-10 04:00:00+00:00,65729.0,65729.0,64791.0,-2482.0
2024-03-10 05:00:00+00:00,63807.0,63807.0,63317.0,-1917.0
2024-03-10 06:00:00+00:00,62656.0,62656.0,61516.0,-2700.0
2024-03-10 07:00:00+00:00,61961.0,61961.0,59776.0,-3537.0
2024-03-10 08:00:00+00:00,61561.0,61561.0,59562.0,-3327.0
2024-03-10 09:00:00+00:00,61470.0,61470.0,59098.0,-3689.0
2024-03-10 10:00:00+00:00,61569.0,61569.0,59321.0,-3533.0
2024-03-10 11:00:00+00:00,62110.0,62110.0,60311.0,-3204.0
2024-03-10 12:00:00+00:00,63665.0,63665.0,61744.0,-3515.0
2024-03-10 13:00:00+00:00,65431.0,65431.0,63944.0,-3168.0
2024-03-10 14:00:00+00:00,66415.0,66415.0,65173.0,-2925.0
2024-03-10 15:00:00+00:00,65504.0,65504.0,64363.0,-2650.0
2024-03-10 16:00:00+00:00,64196.0,64196.0,63364.0,-2209.0
2024-03-10 17:00:00+00:00,63317.0,63317.0,63277.0,-1505.0
2024-03-10 18:00:00+00:00,62462.0,62462.0,62675.0,-1300.0
2024-03-10 19:00:00+00:00,61369.0,61369.0,61740.0,-1201.0
2024-03-10 20:00:00+00:00,60622.0,60622.0,60914.0,-1323.0
2024-03-10 21:00:00+00:00,60085.0,60085.0,60421.0,-1325.0
2024-03-10 22:00:00+00:00,60487.0,60487.0,61377.0,-1029.0
2024-03-10 23:00:00+00:00,61827.0,61827.0,62513.0,-1282.0
2024-03-11 00:00:00+00:00,64091.0,64091.0,64820.0,-1258.0
2024-03-11 01:00:00+00:00,67083.0,67083.0,68133.0,-1219.0
2024-03-11 02:00:00+00:00,67776.0,67776.0,68827.0,-1116.0
2024-03-11 03:00:00+00:00,66363.0,66363.0,67821.0,-538.0
2024-03-11 04:00:00+00:00,64083.0,64083.0,65721.0,-443.0
2024-03-11 05:00:00+00:00,61829.0,61829.0,63285.0,-472.0
2024-03-11 06:00:00+00:00,60571.0,60571.0,62155.0,-361.0
2024-03-11 07:00:00+00:00,59841.0,59841.0,61807.0,-35.0
2024-03-11 08:00:00+00:00,59922.0,59922.0,61650.0,-375.0
2024-03-11 09:00:00+00:00,60843.0,60843.0,61896.0,-982.0
2024-03-11 10:00:00+00:00,63018.0,63018.0,64111.0,-825.0
2024-03-11 11:00:00+00:00,67027.0,67027.0,68447.0,-669.0
2024-03-11 12:00:00+00:00,72424.0,72424.0,73065.0,-1729.0
2024-03-11 13:00:00+00:00,75212.0,75212.0,74804.0,-2788.0
2024-03-11 14:00:00+00:00,74431.0,74431.0,73239.0,-3321.0
2024-03-11 15:00:00+00:00,72123.0,72123.0,70491.0,-3494.0
2024-03-11 16:00:00+00:00,70433.0,70433.0,68715.0,-3350.0
2024-03-11 17:00:00+00:00,68700.0,68700.0,66442.0,-3860.0
2024-03-11 18:00:00+00:00,67407.0,67407.0,64712.0,-4253.0
2024-03-11 19:00:00+00:00,66374.0,66374.0,63810.0,-4220.0
2024-03-11 20:00:00+00:00,65218.0,65218.0,62697.0,-4475.0
2024-03-11 21:00:00+00:00,64663.0,64663.0,62617.0,-4029.0
2024-03-11 22:00:00+00:00,64592.0,64592.0,63944.0,-2778.0
2024-03-11 23:00:00+00:00,65510.0,65510.0,64740.0,-3137.0
2024-03-12 00:00:00+00:00,66868.0,66868.0,66069.0,-3113.0
2024-03-12 01:00:00+00:00,68746.0,68746.0,69068.0,-2067.0
2024-03-12 02:00:00+00:00,68669.0,68669.0,69507.0,-1786.0
2024-03-12 03:00:00+00:00,66078.0,66078.0,66657.0,-1903.0
2024-03-12 04:00:00+00:00,63345.0,63345.0,63828.0,-2011.0
2024-03-12 05:00:00+00:00,60740.0,60740.0,60699.0,-2355.0
2024-03-12 06:00:00+00:00,59727.0,59727.0,58571.0,-3573.0
2024-03-12 07:00:00+00:00,59096.0,59096.0,57732.0,-3368.0
2024-03-12 08:00:00+00:00,58793.0,58793.0,57299.0,-3721.0
2024-03-12 09:00:00+00:00,59148.0,59148.0,57846.0,-3467.0
2024-03-12 10:00:00+00:00,60520.0,60520.0,59468.0,-3177.0
2024-03-12 11:00:00+00:00,63853.0,63853.0,63395.0,-2695.0
2024-03-12 12:00:00+00:00,69032.0,69032.0,68138.0,-3369.0
2024-03-12 13:00:00+00:00,71522.0,71522.0,70195.0,-3852.0
2024-03-12 14:00:00+00:00,70993.0,70993.0,67256.0,-5823.0
2024-03-12 15:00:00+00:00,69217.0,69217.0,64808.0,-5879.0
2024-03-12 16:00:00+00:00,67773.0,67773.0,63030.0,-6274.0
2024-03-12 17:00:00+00:00,66483.0,66483.0,61364.0,-6456.0
2024-03-12 18:00:00+00:00,65930.0,65930.0,62093.0,-5049.0
2024-03-12 19:00:00+00:00,65605.0,65605.0,62448.0,-4505.0
2024-03-12 20:00:00+00:00,65130.0,65130.0,62395.0,-4056.0
2024-03-12 21:00:00+00:00,64713.0,64713.0,62025.0,-4058.0
2024-03-12 22:00:00+00:00,64858.0,64858.0,61981.0,-4330.0
2024-03-12 23:00:00+00:00,65572.0,65572.0,61769.0,-5288.0
2024-03-13 00:00:00+00:00,66693.0,66693.0,62894.0,-5377.0
2024-03-13 01:00:00+00:00,68423.0,68423.0,64684.0,-5289.0
2024-03-13 02:00:00+00:00,68189.0,68189.0,64648.0,-5130.0
2024-03-13 03:00:00+00:00,65680.0,65680.0,61602.0,-5642.0
2024-03-13 04:00:00+00:00,62895.0,62895.0,59478.0,-4817.0
2024-03-13 05:00:00+00:00,59848.0,59848.0,56983.0,-4244.0
2024-03-13 06:00:00+00:00,57901.0,57901.0,54295.0,-5350.0
2024-03-13 07:00:00+00:00,56878.0,56878.0,51936.0,-6380.0
2024-03-13 08:00:00+00:00,56403.0,56403.0,51231.0,-6537.0
2024-03-13 09:00:00+00:00,56507.0,56507.0,51911.0,-5854.0
2024-03-13 10:00:00+00:00,57648.0,57648.0,53730.0,-5264.0
2024-03-13 11:00:00+00:00,60761.0,60761.0,58186.0,-4044.0
2024-03-13 12:00:00+00:00,65487.0,65487.0,63424.0,-3767.0
2024-03-13 13:00:00+00:00,67932.0,67932.0,65721.0,-3925.0
2024-03-13 14:00:00+00:00,67654.0,67654.0,64824.0,-4483.0
2024-03-13 15:00:00+00:00,66716.0,66716.0,62350.0,-5893.0
2024-03-13 16:00:00+00:00,66624.0,66624.0,61809.0,-6102.0
2024-03-13 17:00:00+00:00,66254.0,66254.0,60788.0,-6783.0
2024-03-13 18:00:00+00:00,66334.0,66334.0,60775.0,-6703.0
2024-03-13 19:00:00+00:00,66604.0,66604.0,61382.0,-6412.0
2024-03-13 20:00:00+00:00,66502.0,66502.0,61268.0,-6398.0
2024-03-13 21:00:00+00:00,66497.0,66497.0,61804.0,-5933.0
2024-03-13 22:00:00+00:00,67076.0,67076.0,62908.0,-5523.0
2024-03-13 23:00:00+00:00,67688.0,67688.0,64051.0,-5008.0
2024-03-14 00:00:00+00:00,68132.0,68132.0,65974.0,-3687.0
2024-03-14 01:00:00+00:00,69442.0,69442.0,67999.0,-3290.0
2024-03-14 02:00:00+00:00,68926.0,68926.0,67518.0,-3300.0
2024-03-14 03:00:00+00:00,66388.0,66388.0,64784.0,-3340.0
2024-03-14 04:00:00+00:00,63326.0,63326.0,62149.0,-3114.0
2024-03-14 05:00:00+00:00,60366.0,60366.0,60284.0,-2012.0
2024-03-14 06:00:00+00:00,58271.0,58271.0,57950.0,-2326.0
2024-03-14 07:00:00+00:00,57097.0,57097.0,56825.0,-2119.0
2024-03-14 08:00:00+00:00,56199.0,56199.0,56110.0,-1906.0
2024-03-14 09:00:00+00:00,56245.0,56245.0,56769.0,-1423.0
2024-03-14 10:00:00+00:00,57534.0,57534.0,58338.0,-1221.0
2024-03-14 11:00:00+00:00,60180.0,60180.0,61353.0,-971.0
2024-03-14 12:00:00+00:00,64909.0,64909.0,65675.0,-1498.0
2024-03-14 13:00:00+00:00,67781.0,67781.0,68354.0,-1718.0
2024-03-14 14:00:00+00:00,68548.0,68548.0,68292.0,-2584.0
2024-03-14 15:00:00+00:00,69290.0,69290.0,67909.0,-3549.0
2024-03-14 16:00:00+00:00,69639.0,69639.0,67830.0,-3858.0
2024-03-14 17:00:00+00:00,69760.0,69760.0,67734.0,-4163.0
2024-03-14 18:00:00+00:00,69861.0,69861.0,68577.0,-3243.0
2024-03-14 19:00:00+00:00,70352.0,70352.0,69538.0,-3116.0
2024-03-14 20:00:00+00:00,70425.0,70425.0,69020.0,-3845.0
2024-03-14 21:00:00+00:00,70379.0,70379.0,69264.0,-3533.0
2024-03-14 22:00:00+00:00,70398.0,70398.0,69282.0,-3567.0
2024-03-14 23:00:00+00:00,70724.0,70724.0,70225.0,-2831.0
2024-03-15 00:00:00+00:00,70940.0,70940.0,70450.0,-2719.0
2024-03-15 01:00:00+00:00,71564.0,71564.0,70425.0,-3310.0
2024-03-15 02:00:00+00:00,70718.0,70718.0,68224.0,-4677.0
2024-03-15 03:00:00+00:00,68043.0,68043.0,64850.0,-5112.0
2024-03-15 04:00:00+00:00,65074.0,65074.0,62527.0,-4338.0
2024-03-15 05:00:00+00:00,62240.0,62240.0,60899.0,-3339.0
2024-03-15 06:00:00+00:00,60686.0,60686.0,58984.0,-3954.0
2024-03-15 07:00:00+00:00,59586.0,59586.0,56508.0,-5270.0
2024-03-15 08:00:00+00:00,58993.0,58993.0,55518.0,-5553.0
2024-03-15 09:00:00+00:00,58933.0,58933.0,55301.0,-5571.0
2024-03-15 10:00:00+00:00,59434.0,59434.0,56319.0,-4993.0
2024-03-15 11:00:00+00:00,62146.0,62146.0,59925.0,-4108.0
2024-03-15 12:00:00+00:00,66415.0,66415.0,64013.0,-4456.0
2024-03-15 13:00:00+00:00,68862.0,68862.0,65912.0,-5105.0
2024-03-15 14:00:00+00:00,69274.0,69274.0,65687.0,-5400.0
