event_id,parent_system_id,primary_hazard,secondary_hazards,source_event_ids,compound,event_disposition,record_id,county_fips,boundary_vintage,scenario_id,window_start_utc,window_end_utc,record_disposition,mode,weather_coverage,weather_evidence_kind,weather_observation_kind,weather_expected_samples,weather_observed_samples,weather_missing_timestamps,weather_event_report,outage_coverage,outage_evidence_kind,outage_observation_kind,outage_expected_samples,outage_observed_samples,outage_missing_timestamps,outage_event_report,matched_coverage_decision,label_rule_version,label_status,observed_outage_customers,customer_denominator_status,customer_denominator,outage_rate,positive,provenance_receipt_ids,source_evidence_status,source_row_keys,source_slices,uncertainties,exclusions
mn-2022-12-14-blizzard,upper_midwest_2022-12-13_winter_cyclone,blizzard,"[""heavy_snow""]","[""NCEI:StormEvents:1071492"",""NCEI:StormEvents:1071529""]",true,accepted,mn-2022-12-14-blizzard-27137-20221214t1800z,27137,Census TIGER/Line 2024,mn-2022-12-14-blizzard-replay,2022-12-14T18:00:00Z,2022-12-15T00:00:00Z,accepted,replay,covered,authoritative_event_report,observed,,,[],"{""limitations"":""Zone report is not a county time series."",""scope_identifier"":""MNZ019 (Central St. Louis)"",""source_event_ids"":[""NCEI:StormEvents:1071492""],""source_window"":{""end_utc"":""2022-12-14T22:00:00Z"",""start_utc"":""2022-12-14T07:00:00Z""},""spatial_scope"":""zone""}",covered,time_series_or_grid,observed,24,24,[],null,matched,county_outage_5pct_v1,unavailable,357,unavailable,,,,"[""ncei-stormevents-2022"",""eaglei-2022-42547897-20221214t180000z-20221215t000000z""]",available,"[""eaglei-2022-42547897-20221214t180000z-20221215t000000z:27137:2022-12-14T18:00:00Z"",""eaglei-2022-42547897-20221214t180000z-20221215t000000z:27137:2022-12-14T18:15:00Z"",""eaglei-2022-42547897-20221214t180000z-20221215t000000z:27137:2022-12-14T18:30:00Z"",""eaglei-2022-42547897-20221214t180000z-20221215t000000z:27137:2022-12-14T18:45:00Z"",""eaglei-2022-42547897-20221214t180000z-20221215t000000z:27137:2022-12-14T19:00:00Z"",""eaglei-2022-42547897-20221214t180000z-20221215t000000z:27137:2022-12-14T19:15:00Z"",""eaglei-2022-42547897-20221214t180000z-20221215t000000z:27137:2022-12-14T19:30:00Z"",""eaglei-2022-42547897-20221214t180000z-20221215t000000z:27137:2022-12-14T19:45:00Z"",""eaglei-2022-42547897-20221214t180000z-20221215t000000z:27137:2022-12-14T20:00:00Z"",""eaglei-2022-42547897-20221214t180000z-20221215t000000z:27137:2022-12-14T20:15:00Z"",""eaglei-2022-42547897-20221214t180000z-20221215t000000z:27137:2022-12-14T20:30:00Z"",""eaglei-2022-42547897-20221214t180000z-20221215t000000z:27137:2022-12-14T20:45:00Z"",""eaglei-2022-42547897-20221214t180000z-20221215t000000z:27137:2022-12-14T21:00:00Z"",""eaglei-2022-42547897-20221214t180000z-20221215t000000z:27137:2022-12-14T21:15:00Z"",""eaglei-2022-42547897-20221214t180000z-20221215t000000z:27137:2022-12-14T21:30:00Z"",""eaglei-2022-42547897-20221214t180000z-20221215t000000z:27137:2022-12-14T21:45:00Z"",""eaglei-2022-42547897-20221214t180000z-20221215t000000z:27137:2022-12-14T22:00:00Z"",""eaglei-2022-42547897-20221214t180000z-20221215t000000z:27137:2022-12-14T22:15:00Z"",""eaglei-2022-42547897-20221214t180000z-20221215t000000z:27137:2022-12-14T22:30:00Z"",""eaglei-2022-42547897-20221214t180000z-20221215t000000z:27137:2022-12-14T22:45:00Z"",""eaglei-2022-42547897-20221214t180000z-20221215t000000z:27137:2022-12-14T23:00:00Z"",""eaglei-2022-42547897-20221214t180000z-20221215t000000z:27137:2022-12-14T23:15:00Z"",""eaglei-2022-42547897-20221214t180000z-20221215t000000z:27137:2022-12-14T23:30:00Z"",""eaglei-2022-42547897-20221214t180000z-20221215t000000z:27137:2022-12-14T23:45:00Z""]","[{""county_fips"":""27137"",""end_utc"":""2022-12-15T00:00:00Z"",""receipt_id"":""eaglei-2022-42547897-20221214t180000z-20221215t000000z"",""start_utc"":""2022-12-14T18:00:00Z""}]","[""Weather evidence is a county-named forecast-zone report (MNZ019 (Central St. Louis)), not a station time series."",""Customer denominator is unavailable, so no outage rate or five-percent label is asserted.""]",[]
mn-2022-12-21-arctic,upper_midwest_2022-12-21_arctic_cyclone,extreme_cold,"[""blizzard"",""heavy_snow""]","[""1064375""]",true,candidate_only,mn-2022-12-21-arctic-27053-20221223t120000z,27053,Census TIGER/Line 2024,mn-2022-12-21-arctic-replay,2022-12-23T12:00:00Z,2022-12-23T18:00:00Z,candidate_only,replay,covered,authoritative_event_report,observed,,,[],"{""limitations"":""NCEI weather-zone report; not a county time series."",""scope_identifier"":""CZ_FIPS:060"",""source_event_ids"":[""1064375""],""source_window"":{""end_utc"":""2022-12-24T14:00:00Z"",""start_utc"":""2022-12-23T11:00:00Z""},""spatial_scope"":""zone""}",UncoveredLabel,time_series_or_grid,observed,24,15,"[""2022-12-23T12:00:00Z"",""2022-12-23T12:15:00Z"",""2022-12-23T12:30:00Z"",""2022-12-23T12:45:00Z"",""2022-12-23T13:45:00Z"",""2022-12-23T14:15:00Z"",""2022-12-23T14:30:00Z"",""2022-12-23T16:30:00Z"",""2022-12-23T16:45:00Z""]",null,unavailable,county_outage_5pct_v1,UncoveredLabel,,unavailable,,,,"[""ncei_stormevents_2022"",""eaglei-2022-42547897-20221223t120000-20221223t180000""]",available,"[""eaglei-2022-42547897-20221223t120000-20221223t180000:27053|2022-12-23 13:00:00"",""eaglei-2022-42547897-20221223t120000-20221223t180000:27053|2022-12-23 13:15:00"",""eaglei-2022-42547897-20221223t120000-20221223t180000:27053|2022-12-23 13:30:00"",""eaglei-2022-42547897-20221223t120000-20221223t180000:27053|2022-12-23 14:00:00"",""eaglei-2022-42547897-20221223t120000-20221223t180000:27053|2022-12-23 14:45:00"",""eaglei-2022-42547897-20221223t120000-20221223t180000:27053|2022-12-23 15:00:00"",""eaglei-2022-42547897-20221223t120000-20221223t180000:27053|2022-12-23 15:15:00"",""eaglei-2022-42547897-20221223t120000-20221223t180000:27053|2022-12-23 15:30:00"",""eaglei-2022-42547897-20221223t120000-20221223t180000:27053|2022-12-23 15:45:00"",""eaglei-2022-42547897-20221223t120000-20221223t180000:27053|2022-12-23 16:00:00"",""eaglei-2022-42547897-20221223t120000-20221223t180000:27053|2022-12-23 16:15:00"",""eaglei-2022-42547897-20221223t120000-20221223t180000:27053|2022-12-23 17:00:00"",""eaglei-2022-42547897-20221223t120000-20221223t180000:27053|2022-12-23 17:15:00"",""eaglei-2022-42547897-20221223t120000-20221223t180000:27053|2022-12-23 17:30:00"",""eaglei-2022-42547897-20221223t120000-20221223t180000:27053|2022-12-23 17:45:00""]","[{""county_fips"":""27053"",""end_utc"":""2022-12-23T18:00:00Z"",""receipt_id"":""eaglei-2022-42547897-20221223t120000-20221223t180000"",""start_utc"":""2022-12-23T12:00:00Z""}]","[""The EAGLE-I annual traversal does not provide a complete 24-sample outage window; no zero imputation, outage rate, or five-percent label is asserted.""]",[]
mn-2022-12-21-winter-storm,upper_midwest_2022-12-21_arctic_cyclone,heavy_snow,"[""extreme_cold""]","[""NCEI:StormEvents:1064167""]",true,accepted,mn-2022-12-21-winter-storm-27053-20221221t1800z,27053,Census TIGER/Line 2024,mn-2022-12-21-winter-storm-replay,2022-12-21T18:00:00Z,2022-12-22T00:00:00Z,accepted,replay,covered,authoritative_event_report,observed,,,[],"{""limitations"":""Zone report is not a county time series."",""scope_identifier"":""MNZ060 (Hennepin)"",""source_event_ids"":[""NCEI:StormEvents:1064167""],""source_window"":{""end_utc"":""2022-12-22T09:00:00Z"",""start_utc"":""2022-12-21T14:00:00Z""},""spatial_scope"":""zone""}",covered,time_series_or_grid,observed,24,24,[],null,matched,county_outage_5pct_v1,unavailable,1189,unavailable,,,,"[""ncei-stormevents-2022"",""eaglei-2022-42547897-20221221t180000z-20221222t000000z""]",available,"[""eaglei-2022-42547897-20221221t180000z-20221222t000000z:27053:2022-12-21T18:00:00Z"",""eaglei-2022-42547897-20221221t180000z-20221222t000000z:27053:2022-12-21T18:15:00Z"",""eaglei-2022-42547897-20221221t180000z-20221222t000000z:27053:2022-12-21T18:30:00Z"",""eaglei-2022-42547897-20221221t180000z-20221222t000000z:27053:2022-12-21T18:45:00Z"",""eaglei-2022-42547897-20221221t180000z-20221222t000000z:27053:2022-12-21T19:00:00Z"",""eaglei-2022-42547897-20221221t180000z-20221222t000000z:27053:2022-12-21T19:15:00Z"",""eaglei-2022-42547897-20221221t180000z-20221222t000000z:27053:2022-12-21T19:30:00Z"",""eaglei-2022-42547897-20221221t180000z-20221222t000000z:27053:2022-12-21T19:45:00Z"",""eaglei-2022-42547897-20221221t180000z-20221222t000000z:27053:2022-12-21T20:00:00Z"",""eaglei-2022-42547897-20221221t180000z-20221222t000000z:27053:2022-12-21T20:15:00Z"",""eaglei-2022-42547897-20221221t180000z-20221222t000000z:27053:2022-12-21T20:30:00Z"",""eaglei-2022-42547897-20221221t180000z-20221222t000000z:27053:2022-12-21T20:45:00Z"",""eaglei-2022-42547897-20221221t180000z-20221222t000000z:27053:2022-12-21T21:00:00Z"",""eaglei-2022-42547897-20221221t180000z-20221222t000000z:27053:2022-12-21T21:15:00Z"",""eaglei-2022-42547897-20221221t180000z-20221222t000000z:27053:2022-12-21T21:30:00Z"",""eaglei-2022-42547897-20221221t180000z-20221222t000000z:27053:2022-12-21T21:45:00Z"",""eaglei-2022-42547897-20221221t180000z-20221222t000000z:27053:2022-12-21T22:00:00Z"",""eaglei-2022-42547897-20221221t180000z-20221222t000000z:27053:2022-12-21T22:15:00Z"",""eaglei-2022-42547897-20221221t180000z-20221222t000000z:27053:2022-12-21T22:30:00Z"",""eaglei-2022-42547897-20221221t180000z-20221222t000000z:27053:2022-12-21T22:45:00Z"",""eaglei-2022-42547897-20221221t180000z-20221222t000000z:27053:2022-12-21T23:00:00Z"",""eaglei-2022-42547897-20221221t180000z-20221222t000000z:27053:2022-12-21T23:15:00Z"",""eaglei-2022-42547897-20221221t180000z-20221222t000000z:27053:2022-12-21T23:30:00Z"",""eaglei-2022-42547897-20221221t180000z-20221222t000000z:27053:2022-12-21T23:45:00Z""]","[{""county_fips"":""27053"",""end_utc"":""2022-12-22T00:00:00Z"",""receipt_id"":""eaglei-2022-42547897-20221221t180000z-20221222t000000z"",""start_utc"":""2022-12-21T18:00:00Z""}]","[""Weather evidence is a county-named forecast-zone report (MNZ060 (Hennepin)), not a station time series."",""Customer denominator is unavailable, so no outage rate or five-percent label is asserted.""]",[]
mn-2024-05-21-tornadoes,sys-2024-05-21-southern-mn-severe,tornado,"[""convective wind""]","[""1207982"",""1207983""]",true,candidate_only,mn-2024-05-21-tornadoes-27091-1800,27091,TIGER/Line 2024 pending county crosswalk verification,mn-2024-05-21-tornadoes-replay,2024-05-21T18:00:00Z,2024-05-22T00:00:00Z,shortfall,replay,uncovered,authoritative_event_report,observed,,,[],"{""limitations"":""County tornado report establishes a path occurrence only; it is not countywide damage or a time series."",""scope_identifier"":""MN Martin County"",""source_event_ids"":[""1207982""],""source_window"":{""end_utc"":""2024-05-21T19:51:00Z"",""start_utc"":""2024-05-21T19:48:00Z""},""spatial_scope"":""county""}",UncoveredLabel,time_series_or_grid,observed,24,0,"[""2024-05-21T18:00:00Z"",""2024-05-21T18:15:00Z"",""2024-05-21T18:30:00Z"",""2024-05-21T18:45:00Z"",""2024-05-21T19:00:00Z"",""2024-05-21T19:15:00Z"",""2024-05-21T19:30:00Z"",""2024-05-21T19:45:00Z"",""2024-05-21T20:00:00Z"",""2024-05-21T20:15:00Z"",""2024-05-21T20:30:00Z"",""2024-05-21T20:45:00Z"",""2024-05-21T21:00:00Z"",""2024-05-21T21:15:00Z"",""2024-05-21T21:30:00Z"",""2024-05-21T21:45:00Z"",""2024-05-21T22:00:00Z"",""2024-05-21T22:15:00Z"",""2024-05-21T22:30:00Z"",""2024-05-21T22:45:00Z"",""2024-05-21T23:00:00Z"",""2024-05-21T23:15:00Z"",""2024-05-21T23:30:00Z"",""2024-05-21T23:45:00Z""]",null,unavailable,county_outage_5pct_v1,UncoveredLabel,,unavailable,,,,[],unavailable,[],[],"[""No EAGLE-I match retained."",""Tornado path evidence alone does not establish county label coverage.""]",[]
mn-2024-06-12-northland,sys-2024-06-12-northland-severe,hail,"[""tornado"",""convective wind""]","[""1189664"",""1189830""]",true,candidate_only,mn-2024-06-12-northland-27137-1800,27137,TIGER/Line 2024 pending county crosswalk verification,mn-2024-06-12-northland-replay,2024-06-12T18:00:00Z,2024-06-13T00:00:00Z,shortfall,replay,uncovered,not_assessed,not_applicable,,,[],null,UncoveredLabel,time_series_or_grid,observed,24,20,"[""2024-06-12T21:00:00Z"",""2024-06-12T21:15:00Z"",""2024-06-12T21:30:00Z"",""2024-06-12T21:45:00Z""]",null,unavailable,county_outage_5pct_v1,UncoveredLabel,,unavailable,,,,[],unavailable,[],[],"[""Precise county/source IDs and outage coverage pending.""]",[]
mn-2024-07-13-hail-tornado,sys-2024-07-13-mn-severe,hail,"[""tornado"",""convective wind""]","[""1204575"",""1208467"",""1200955""]",true,candidate_only,mn-2024-07-13-hail-tornado-27131-1800,27131,TIGER/Line 2024 pending county crosswalk verification,mn-2024-07-13-hail-tornado-replay,2024-07-13T18:00:00Z,2024-07-14T00:00:00Z,shortfall,replay,uncovered,not_assessed,not_applicable,,,[],null,UncoveredLabel,time_series_or_grid,observed,24,10,"[""2024-07-13T18:00:00Z"",""2024-07-13T18:15:00Z"",""2024-07-13T18:30:00Z"",""2024-07-13T18:45:00Z"",""2024-07-13T19:00:00Z"",""2024-07-13T19:15:00Z"",""2024-07-13T19:30:00Z"",""2024-07-13T19:45:00Z"",""2024-07-13T20:00:00Z"",""2024-07-13T20:15:00Z"",""2024-07-13T20:30:00Z"",""2024-07-13T20:45:00Z"",""2024-07-13T21:00:00Z"",""2024-07-13T21:15:00Z""]",null,unavailable,county_outage_5pct_v1,UncoveredLabel,,unavailable,,,,[],unavailable,[],[],"[""Preliminary event material requires NCEI source IDs."",""No matched county outage evidence yet.""]",[]
mn-2024-11-11-lake-superior-gradient,sys-2024-11-11-lake-superior-gradient,non-tropical high wind,[],"[""1225278""]",false,candidate_only,mn-2024-11-11-lake-superior-gradient-27031-0600,27031,TIGER/Line 2024 pending county crosswalk verification,mn-2024-11-11-lake-superior-gradient-replay,2024-11-11T06:00:00Z,2024-11-11T12:00:00Z,shortfall,replay,uncovered,authoritative_event_report,observed,,,[],"{""limitations"":""Zone report establishes occurrence for the named zone only; it is not a countywide measurement or a time series."",""scope_identifier"":""MN Southern Cook zone"",""source_event_ids"":[""1225278""],""source_window"":{""end_utc"":""2024-11-11T15:00:00Z"",""start_utc"":""2024-11-11T08:00:00Z""},""spatial_scope"":""zone""}",UncoveredLabel,time_series_or_grid,observed,24,0,"[""2024-11-11T06:00:00Z"",""2024-11-11T06:15:00Z"",""2024-11-11T06:30:00Z"",""2024-11-11T06:45:00Z"",""2024-11-11T07:00:00Z"",""2024-11-11T07:15:00Z"",""2024-11-11T07:30:00Z"",""2024-11-11T07:45:00Z"",""2024-11-11T08:00:00Z"",""2024-11-11T08:15:00Z"",""2024-11-11T08:30:00Z"",""2024-11-11T08:45:00Z"",""2024-11-11T09:00:00Z"",""2024-11-11T09:15:00Z"",""2024-11-11T09:30:00Z"",""2024-11-11T09:45:00Z"",""2024-11-11T10:00:00Z"",""2024-11-11T10:15:00Z"",""2024-11-11T10:30:00Z"",""2024-11-11T10:45:00Z"",""2024-11-11T11:00:00Z"",""2024-11-11T11:15:00Z"",""2024-11-11T11:30:00Z"",""2024-11-11T11:45:00Z""]",null,unavailable,county_outage_5pct_v1,UncoveredLabel,,unavailable,,,,[],unavailable,[],[],"[""Nearshore observations do not prove county-wide weather or outage coverage.""]",[]
mn-ia-2024-flood,mn-ia-2024-flood,heavy_rain,"[""river_flood""]","[""usgs:ofr20261066""]",true,shortfall,mn-ia-2024-flood-19149-2024-06-20t00z,19149,Census 2024 county-equivalent FIPS,mn-ia-2024-flood-replay,2024-06-20T00:00:00Z,2024-06-20T06:00:00Z,shortfall,replay,uncovered,not_assessed,not_applicable,,,[],null,UncoveredLabel,time_series_or_grid,observed,24,0,"[""2024-06-20T00:00:00Z"",""2024-06-20T00:15:00Z"",""2024-06-20T00:30:00Z"",""2024-06-20T00:45:00Z"",""2024-06-20T01:00:00Z"",""2024-06-20T01:15:00Z"",""2024-06-20T01:30:00Z"",""2024-06-20T01:45:00Z"",""2024-06-20T02:00:00Z"",""2024-06-20T02:15:00Z"",""2024-06-20T02:30:00Z"",""2024-06-20T02:45:00Z"",""2024-06-20T03:00:00Z"",""2024-06-20T03:15:00Z"",""2024-06-20T03:30:00Z"",""2024-06-20T03:45:00Z"",""2024-06-20T04:00:00Z"",""2024-06-20T04:15:00Z"",""2024-06-20T04:30:00Z"",""2024-06-20T04:45:00Z"",""2024-06-20T05:00:00Z"",""2024-06-20T05:15:00Z"",""2024-06-20T05:30:00Z"",""2024-06-20T05:45:00Z""]",null,unavailable,county_outage_5pct_v1,UncoveredLabel,,unavailable,,,,"[""usgs-mn-ia-2024-flood"",""eaglei-2024-53581661-20240620t000000-20240620t060000""]",unavailable,[],[],"[""The missing rows are an UncoveredLabel, never a zero-outage result.""]","[""The definitive exhaustive annual EAGLE-I scan found no rows for the predeclared Plymouth County, Iowa six-hour window.""]"
mn-sd-ia-2014-flood,mn-sd-ia-2014-flood,heavy_rain,"[""river_flood""]","[""usgs:june-2014-mn-sd-ia""]",true,shortfall,mn-sd-ia-2014-flood-27137-2014-06-16t00z,27137,Census 2024 county-equivalent FIPS,mn-sd-ia-2014-flood-replay,2014-06-16T00:00:00Z,2014-06-16T06:00:00Z,shortfall,replay,uncovered,not_assessed,not_applicable,,,[],null,UncoveredLabel,time_series_or_grid,observed,24,0,"[""2014-06-16T00:00:00Z"",""2014-06-16T00:15:00Z"",""2014-06-16T00:30:00Z"",""2014-06-16T00:45:00Z"",""2014-06-16T01:00:00Z"",""2014-06-16T01:15:00Z"",""2014-06-16T01:30:00Z"",""2014-06-16T01:45:00Z"",""2014-06-16T02:00:00Z"",""2014-06-16T02:15:00Z"",""2014-06-16T02:30:00Z"",""2014-06-16T02:45:00Z"",""2014-06-16T03:00:00Z"",""2014-06-16T03:15:00Z"",""2014-06-16T03:30:00Z"",""2014-06-16T03:45:00Z"",""2014-06-16T04:00:00Z"",""2014-06-16T04:15:00Z"",""2014-06-16T04:30:00Z"",""2014-06-16T04:45:00Z"",""2014-06-16T05:00:00Z"",""2014-06-16T05:15:00Z"",""2014-06-16T05:30:00Z"",""2014-06-16T05:45:00Z""]",null,unavailable,county_outage_5pct_v1,UncoveredLabel,,unavailable,,,,"[""usgs-mn-sd-ia-2014-flood"",""eaglei-2014-42547717-20140616t000000-20140616t060000""]",unavailable,[],[],"[""The missing rows are an UncoveredLabel, never a zero-outage result.""]","[""The definitive exhaustive annual EAGLE-I scan found no rows for the predeclared St. Louis County six-hour window.""]"
mn-wi-2022-03-29-ice,upper_midwest_2022-03-29_ice,ice_storm,"[""heavy_snow""]","[""ncei:2022:167599:1014369"",""ncei:2022:167600:1014370"",""ncei:2022:167600:1014371"",""ncei:2022:167600:1014372""]",true,candidate_only,mn-wi-2022-03-29-ice-27075-20220330t0000z,27075,Census TIGER/Line 2024,mn-wi-2022-03-29-ice-replay,2022-03-30T00:00:00Z,2022-03-30T06:00:00Z,candidate_only,replay,covered,authoritative_event_report,observed,,,[],"{""limitations"":""Zone report intersects the final two hours of the canonical bin; not a county time series."",""scope_identifier"":""NCEI MN zone 020 SOUTHERN LAKE"",""source_event_ids"":[""ncei:2022:167599:1014369""],""source_window"":{""end_utc"":""2022-03-30T22:00:00Z"",""start_utc"":""2022-03-30T04:00:00Z""},""spatial_scope"":""zone""}",UncoveredLabel,time_series_or_grid,observed,24,0,"[""2022-03-30T00:00:00Z"",""2022-03-30T00:15:00Z"",""2022-03-30T00:30:00Z"",""2022-03-30T00:45:00Z"",""2022-03-30T01:00:00Z"",""2022-03-30T01:15:00Z"",""2022-03-30T01:30:00Z"",""2022-03-30T01:45:00Z"",""2022-03-30T02:00:00Z"",""2022-03-30T02:15:00Z"",""2022-03-30T02:30:00Z"",""2022-03-30T02:45:00Z"",""2022-03-30T03:00:00Z"",""2022-03-30T03:15:00Z"",""2022-03-30T03:30:00Z"",""2022-03-30T03:45:00Z"",""2022-03-30T04:00:00Z"",""2022-03-30T04:15:00Z"",""2022-03-30T04:30:00Z"",""2022-03-30T04:45:00Z"",""2022-03-30T05:00:00Z"",""2022-03-30T05:15:00Z"",""2022-03-30T05:30:00Z"",""2022-03-30T05:45:00Z""]",null,unavailable,county_outage_5pct_v1,UncoveredLabel,,unavailable,,,,"[""ncei_stormevents_2022_c20260625_mar"",""eaglei-2022-42547897-20220330t000000-20220330t060000""]",unavailable,[],[],"[""NCEI Southern Lake is a forecast zone rather than a county observation."",""The initial EAGLE-I range acquisition is unqualified because its time-based search is unsafe for non-globally-time-ordered annual files; exhaustive annual scan is pending.""]",[]
near-miss-mn-2021-06-11-nobles-wind,near-miss-mn-2021-06-11-nobles-wind,thunderstorm_wind,[],"[""966051"",""159834""]",false,candidate_only,near-miss-mn-2021-06-11-nobles-wind,27105,pending-catalog-contract,near-miss-mn-2021-06-11-nobles-wind,2021-06-11T12:00:00Z,2021-06-11T18:00:00Z,candidate_only,replay,uncovered,not_assessed,not_applicable,,,[],null,UncoveredLabel,time_series_or_grid,observed,24,0,"[""2021-06-11T12:00:00Z"",""2021-06-11T12:15:00Z"",""2021-06-11T12:30:00Z"",""2021-06-11T12:45:00Z"",""2021-06-11T13:00:00Z"",""2021-06-11T13:15:00Z"",""2021-06-11T13:30:00Z"",""2021-06-11T13:45:00Z"",""2021-06-11T14:00:00Z"",""2021-06-11T14:15:00Z"",""2021-06-11T14:30:00Z"",""2021-06-11T14:45:00Z"",""2021-06-11T15:00:00Z"",""2021-06-11T15:15:00Z"",""2021-06-11T15:30:00Z"",""2021-06-11T15:45:00Z"",""2021-06-11T16:00:00Z"",""2021-06-11T16:15:00Z"",""2021-06-11T16:30:00Z"",""2021-06-11T16:45:00Z"",""2021-06-11T17:00:00Z"",""2021-06-11T17:15:00Z"",""2021-06-11T17:30:00Z"",""2021-06-11T17:45:00Z""]",null,unavailable,county_outage_5pct_v1,UncoveredLabel,,unavailable,,,,"[""ncei-stormevents-index"",""eaglei-2021-42547891-near-miss-mn-2021-06-11-nobles-wind-27105-20210611t120000""]",unavailable,[],[],"[""Diagnostic candidate, not a causal or low-outage control."",""Coverage evidence pending."",""EAGLE-I outage coverage has a collection shortfall and is UncoveredLabel; this candidate is not accepted.""]",[]
near-miss-mn-2021-06-16-nobles-hail,near-miss-mn-2021-06-16-nobles-hail,hail,[],"[""966060"",""159838""]",false,candidate_only,near-miss-mn-2021-06-16-nobles-hail,27105,pending-catalog-contract,near-miss-mn-2021-06-16-nobles-hail,2021-06-16T18:00:00Z,2021-06-17T00:00:00Z,candidate_only,replay,uncovered,not_assessed,not_applicable,,,[],null,UncoveredLabel,time_series_or_grid,observed,24,0,"[""2021-06-16T18:00:00Z"",""2021-06-16T18:15:00Z"",""2021-06-16T18:30:00Z"",""2021-06-16T18:45:00Z"",""2021-06-16T19:00:00Z"",""2021-06-16T19:15:00Z"",""2021-06-16T19:30:00Z"",""2021-06-16T19:45:00Z"",""2021-06-16T20:00:00Z"",""2021-06-16T20:15:00Z"",""2021-06-16T20:30:00Z"",""2021-06-16T20:45:00Z"",""2021-06-16T21:00:00Z"",""2021-06-16T21:15:00Z"",""2021-06-16T21:30:00Z"",""2021-06-16T21:45:00Z"",""2021-06-16T22:00:00Z"",""2021-06-16T22:15:00Z"",""2021-06-16T22:30:00Z"",""2021-06-16T22:45:00Z"",""2021-06-16T23:00:00Z"",""2021-06-16T23:15:00Z"",""2021-06-16T23:30:00Z"",""2021-06-16T23:45:00Z""]",null,unavailable,county_outage_5pct_v1,UncoveredLabel,,unavailable,,,,"[""ncei-stormevents-index"",""eaglei-2021-42547891-near-miss-mn-2021-06-16-nobles-hail-27105-20210616t180000""]",unavailable,[],[],"[""Diagnostic candidate, not a causal or low-outage control."",""Coverage evidence pending."",""EAGLE-I outage coverage has a collection shortfall and is UncoveredLabel; this candidate is not accepted.""]",[]
near-miss-mn-2021-08-24-murray-hail,near-miss-mn-2021-08-24-murray-hail,hail,[],"[""982289"",""162684""]",false,candidate_only,near-miss-mn-2021-08-24-murray-hail,27101,pending-catalog-contract,near-miss-mn-2021-08-24-murray-hail,2021-08-24T12:00:00Z,2021-08-24T18:00:00Z,candidate_only,replay,uncovered,not_assessed,not_applicable,,,[],null,UncoveredLabel,time_series_or_grid,observed,24,0,"[""2021-08-24T12:00:00Z"",""2021-08-24T12:15:00Z"",""2021-08-24T12:30:00Z"",""2021-08-24T12:45:00Z"",""2021-08-24T13:00:00Z"",""2021-08-24T13:15:00Z"",""2021-08-24T13:30:00Z"",""2021-08-24T13:45:00Z"",""2021-08-24T14:00:00Z"",""2021-08-24T14:15:00Z"",""2021-08-24T14:30:00Z"",""2021-08-24T14:45:00Z"",""2021-08-24T15:00:00Z"",""2021-08-24T15:15:00Z"",""2021-08-24T15:30:00Z"",""2021-08-24T15:45:00Z"",""2021-08-24T16:00:00Z"",""2021-08-24T16:15:00Z"",""2021-08-24T16:30:00Z"",""2021-08-24T16:45:00Z"",""2021-08-24T17:00:00Z"",""2021-08-24T17:15:00Z"",""2021-08-24T17:30:00Z"",""2021-08-24T17:45:00Z""]",null,unavailable,county_outage_5pct_v1,UncoveredLabel,,unavailable,,,,"[""ncei-stormevents-index"",""eaglei-2021-42547891-near-miss-mn-2021-08-24-murray-hail-27101-20210824t120000""]",unavailable,[],[],"[""Diagnostic candidate, not a causal or low-outage control."",""Coverage evidence pending."",""EAGLE-I outage coverage has a collection shortfall and is UncoveredLabel; this candidate is not accepted.""]",[]
near-miss-mn-2021-09-17-jackson-wind,near-miss-mn-2021-09-17-jackson-wind,thunderstorm_wind,[],"[""985545"",""163247""]",false,candidate_only,near-miss-mn-2021-09-17-jackson-wind,27063,pending-catalog-contract,near-miss-mn-2021-09-17-jackson-wind,2021-09-17T00:00:00Z,2021-09-17T06:00:00Z,candidate_only,replay,uncovered,not_assessed,not_applicable,,,[],null,UncoveredLabel,time_series_or_grid,observed,24,0,"[""2021-09-17T00:00:00Z"",""2021-09-17T00:15:00Z"",""2021-09-17T00:30:00Z"",""2021-09-17T00:45:00Z"",""2021-09-17T01:00:00Z"",""2021-09-17T01:15:00Z"",""2021-09-17T01:30:00Z"",""2021-09-17T01:45:00Z"",""2021-09-17T02:00:00Z"",""2021-09-17T02:15:00Z"",""2021-09-17T02:30:00Z"",""2021-09-17T02:45:00Z"",""2021-09-17T03:00:00Z"",""2021-09-17T03:15:00Z"",""2021-09-17T03:30:00Z"",""2021-09-17T03:45:00Z"",""2021-09-17T04:00:00Z"",""2021-09-17T04:15:00Z"",""2021-09-17T04:30:00Z"",""2021-09-17T04:45:00Z"",""2021-09-17T05:00:00Z"",""2021-09-17T05:15:00Z"",""2021-09-17T05:30:00Z"",""2021-09-17T05:45:00Z""]",null,unavailable,county_outage_5pct_v1,UncoveredLabel,,unavailable,,,,"[""ncei-stormevents-index"",""eaglei-2021-42547891-near-miss-mn-2021-09-17-jackson-wind-27063-20210917t000000""]",unavailable,[],[],"[""Diagnostic candidate, not a causal or low-outage control."",""Coverage evidence pending."",""EAGLE-I outage coverage has a collection shortfall and is UncoveredLabel; this candidate is not accepted.""]",[]
